Time	UTC	FINKEN_SENSOR_MODEL:acceleration_z	FINKEN_SENSOR_MODEL:acceleration_y	FINKEN_SENSOR_MODEL:acceleration_x	FINKEN_SENSOR_MODEL:velocity_yaw	FINKEN_SENSOR_MODEL:velocity_roll	FINKEN_SENSOR_MODEL:velocity_pitch	FINKEN_SENSOR_MODEL:velocity_z	FINKEN_SENSOR_MODEL:velocity_y	FINKEN_SENSOR_MODEL:velocity_x
1143.261	09:06:41.261	-9.916016	-1.333984	-0.033203	0.037109	-0.057373	-0.010498	0.	0.	0.
1143.382	09:06:41.382	-9.697266	-0.852539	-0.460938	-0.027588	-0.008301	0.010498	0.	0.	0.
1143.543	09:06:41.543	-9.99707	-1.042969	-0.608398	-0.213867	-0.166992	-0.078613	0.	0.	0.
1143.745	09:06:41.745	-9.412109	-0.814453	-0.379883	0.125488	0.114746	0.000977	0.	0.	0.
1144.063	09:06:42.063	-9.583008	-0.895508	0.099609	-0.045654	0.072266	0.026367	0.	0.	0.
1144.261	09:06:42.261	-9.569336	-0.87207	0.123047	-0.037109	-0.016846	-0.010498	0.	0.	0.
1144.663	09:06:42.663	-9.730469	-0.628906	-0.251953	-0.153076	-0.007324	-0.030762	0.	0.	0.
1144.783	09:06:42.783	-9.621094	-1.042969	-0.099609	-0.19458	0.029785	-0.02002	0.	0.	0.
1144.901	09:06:42.901	-9.259766	-1.042969	-0.270508	-0.196777	-0.075439	-0.075439	0.	0.	0.
1144.944	09:06:42.944	-9.421875	-0.52832	-0.522461	-0.17334	-0.125488	0.125488	0.	0.	0.
1145.022	09:06:43.022	-9.754883	-0.814453	-0.522461	-0.029785	0.032959	0.159424	0.	0.	0.
1145.261	09:06:43.261	-9.630859	-1.191406	-0.142578	0.012695	0.05957	-0.00415	0.	0.	0.
1145.381	09:06:43.381	-9.864258	-1.110352	-0.517578	0.02002	-0.124512	-0.030762	0.	0.	0.
1145.543	09:06:43.543	-9.617188	-1.224609	-0.008789	-0.080811	0.064697	0.032959	0.	0.	0.
1145.663	09:06:43.663	-9.745117	-0.837891	0.189453	-0.091309	0.099854	-0.224365	0.	0.	0.
1145.784	09:06:43.784	-9.412109	-0.714844	0.213867	0.092529	-0.027588	-0.075439	0.	0.	0.
1145.902	09:06:43.902	-9.792969	-0.958008	0.227539	0.052002	-0.029785	0.065918	0.	0.	0.
1146.021	09:06:44.021	-9.607422	-0.958008	-0.108398	0.139404	0.047852	0.00415	0.	0.	0.
1146.142	09:06:44.142	-9.692383	-1.400391	0.194336	-0.129639	-0.0979	-0.158447	0.	0.	0.
1146.303	09:06:44.303	-9.464844	-0.476562	-0.275391	-0.123291	-0.154297	-0.098877	0.	0.	0.
1146.422	09:06:44.422	-9.617188	-0.428711	-0.451172	0.110596	0.176514	0.127686	0.	0.	0.
1146.463	09:06:44.463	-9.350586	-1.400391	0.208984	0.07959	0.23291	0.230713	0.	0.	0.
1146.661	09:06:44.661	-9.72168	-0.933594	-0.470703	-0.129639	-0.048828	-0.027588	0.	0.	0.
1146.745	09:06:44.745	-9.507812	-0.996094	-0.089844	-0.005127	0.033936	-0.039307	0.	0.	0.
1146.901	09:06:44.901	-9.768555	-0.862305	0.033203	0.045654	-0.029785	0.04248	0.	0.	0.
1146.941	09:06:44.941	-9.716797	-1.262695	0.061523	-0.084961	-0.054199	0.090332	0.	0.	0.
1147.101	09:06:45.101	-9.602539	-1.052734	-0.15625	-0.104248	-0.138184	-0.04248	0.	0.	0.
1147.142	09:06:45.142	-9.797852	-0.685547	-0.646484	0.043457	0.005127	-0.031738	0.	0.	0.
1147.343	09:06:45.343	-9.621094	-1.200195	-0.199219	0.011475	-0.139404	-0.067871	0.	0.	0.
1147.542	09:06:45.542	-9.50293	-0.69043	-0.512695	0.076416	-0.103027	-0.030762	0.	0.	0.
1147.784	09:06:45.784	-9.854492	-1.34375	-0.34668	0.057373	-0.048828	-0.010498	0.	0.	0.
1147.904	09:06:45.904	-9.668945	-0.876953	-0.270508	0.049805	-0.018066	-0.029785	0.	0.	0.
1147.945	09:06:45.945	-9.583008	-1.138672	-0.089844	0.052979	0.052979	0.070068	0.	0.	0.
1148.102	09:06:46.102	-9.34082	-1.277344	-0.051758	-0.038086	-0.126465	0.07959	0.	0.	0.
1148.182	09:06:46.182	-9.702148	-1.081055	-0.537109	-0.046631	-0.057373	-0.003174	0.	0.	0.
1148.341	09:06:46.341	-9.797852	-1.234375	-0.422852	0.006348	-0.007324	0.026367	0.	0.	0.
1148.462	09:06:46.462	-9.740234	-1.267578	-0.351562	0.000977	-0.026367	0.018066	0.	0.	0.
1148.581	09:06:46.581	-9.597656	-1.186523	-0.436523	-0.015869	-0.003174	0.014893	0.	0.	0.
1148.663	09:06:46.663	-9.668945	-1.224609	-0.413086	0.022217	0.029785	0.030762	0.	0.	0.
1148.901	09:06:46.901	-9.592773	-1.047852	-0.293945	-0.045654	-0.019043	0.016846	0.	0.	0.
1149.021	09:06:47.021	-9.574219	-1.238281	-0.275391	-0.033936	-0.023193	-0.010498	0.	0.	0.
1149.141	09:06:47.141	-9.621094	-1.176758	-0.303711	-0.083008	-0.02124	-0.005127	0.	0.	0.
1149.182	09:06:47.182	-9.617188	-1.191406	-0.512695	-0.095703	0.010498	0.018066	0.	0.	0.
1149.301	09:06:47.301	-9.621094	-1.272461	-0.460938	-0.080811	0.060547	0.04248	0.	0.	0.
1149.382	09:06:47.382	-9.692383	-1.353516	-0.336914	-0.107422	-0.000977	0.022217	0.	0.	0.
1149.663	09:06:47.663	-9.597656	-1.43457	-0.332031	-0.045654	-0.011475	0.05957	0.	0.	0.
1149.861	09:06:47.861	-9.617188	-1.34375	-0.365234	0.022217	0.008301	0.045654	0.	0.	0.
1149.943	09:06:47.943	-9.607422	-1.396484	-0.275391	0.	0.029785	0.011475	0.	0.	0.
1150.181	09:06:48.181	-9.469727	-1.510742	-0.255859	-0.022217	0.011475	0.034912	0.	0.	0.
1150.223	09:06:48.223	-9.75	-1.539062	-0.499023	-0.047852	-0.012695	0.061523	0.	0.	0.
1150.383	09:06:48.383	-9.759766	-1.448242	-0.375	-0.030762	-0.010498	0.034912	0.	0.	0.
1150.623	09:06:48.623	-9.650391	-1.572266	-0.446289	-0.132812	-0.027588	0.025391	0.	0.	0.
1150.823	09:06:48.823	-9.635742	-1.710938	-0.365234	-0.179688	0.032959	0.078613	0.	0.	0.
1150.981	09:06:48.981	-9.53125	-1.71582	-0.532227	-0.205322	-0.036133	0.056396	0.	0.	0.
1151.022	09:06:49.022	-9.635742	-2.048828	-0.56543	-0.182861	-0.061523	0.012695	0.	0.	0.
1151.182	09:06:49.182	-9.431641	-1.757812	-0.631836	-0.119141	-0.033936	0.02124	0.	0.	0.
1151.341	09:06:49.341	-9.416992	-1.734375	-0.950195	0.155273	0.105225	-0.060547	0.	0.	0.
1151.421	09:06:49.421	-9.612305	-1.610352	-0.46582	0.230713	0.027588	-0.046631	0.	0.	0.
1151.581	09:06:49.581	-10.167969	-2.005859	-0.142578	0.19043	0.218994	-0.001953	0.	0.	0.
1151.661	09:06:49.661	-8.932617	-1.286133	0.988281	-0.204102	-0.009521	-0.043457	0.	0.	0.
1151.783	09:06:49.783	-9.887695	-1.115234	-0.726562	-0.583008	-0.043457	0.078613	0.	0.	0.
1151.982	09:06:49.982	-9.426758	-1.916016	-0.408203	-0.335205	0.241455	0.163818	0.	0.	0.
1152.102	09:06:50.102	-9.811523	-0.152344	-0.066406	-0.781006	-0.26709	-0.115967	0.	0.	0.
1152.262	09:06:50.262	-9.763672	-2.111328	-0.545898	-0.182861	0.102051	0.11377	0.	0.	0.
1152.381	09:06:50.381	-9.18457	-1.744141	-0.041992	-0.581055	0.011475	-0.144531	0.	0.	0.
1152.661	09:06:50.661	-10.334961	-2.382812	0.151367	0.072266	-0.166992	0.102051	0.	0.	0.
1152.742	09:06:50.742	-9.935547	-2.010742	0.427734	0.103027	-0.387207	0.032959	0.	0.	0.
1152.862	09:06:50.862	-9.664062	-1.324219	0.237305	0.055176	-0.25415	-0.081787	0.	0.	0.
1152.903	09:06:50.903	-9.426758	-0.666992	0.033203	0.142578	-0.116943	-0.095703	0.	0.	0.
1153.023	09:06:51.023	-9.478516	-1.143555	0.041992	0.218994	-0.034912	-0.072266	0.	0.	0.
1153.103	09:06:51.103	-9.231445	-0.829102	-0.12793	0.186035	-0.114746	0.101074	0.	0.	0.
1153.302	09:06:51.302	-10.086914	-1.085938	-0.579102	-0.054199	-0.062744	-0.016846	0.	0.	0.
1153.463	09:06:51.463	-9.716797	-0.958008	-0.855469	-0.169189	-0.009521	0.11377	0.	0.	0.
1153.581	09:06:51.581	-10.083008	-1.229492	-1.339844	-0.047852	-0.40332	0.092529	0.	0.	0.
1153.662	09:06:51.662	-9.745117	-0.814453	-1.382812	0.102051	-0.033936	0.184082	0.	0.	0.
1153.782	09:06:51.782	-9.72168	-1.166992	-1.629883	0.175537	-0.060547	0.086182	0.	0.	0.
1153.861	09:06:51.861	-10.163086	-1.686523	-1.901367	0.318115	0.0979	-0.061523	0.	0.	0.
1153.902	09:06:51.902	-10.078125	-1.472656	-1.283203	-0.066895	0.05957	0.119141	0.	0.	0.
1154.142	09:06:52.142	-9.165039	-1.376953	-1.777344	-0.184082	0.202148	-0.543701	0.	0.	0.
1154.342	09:06:52.342	-8.999023	-0.352539	-1.306641	-0.19458	-0.007324	-0.269043	0.	0.	0.
1154.742	09:06:52.742	-9.165039	-0.566406	-0.717773	0.011475	0.522461	0.163818	0.	0.	0.
1154.902	09:06:52.902	-9.516602	-0.953125	0.665039	-0.126465	0.344727	0.46167	0.	0.	0.
1155.062	09:06:53.062	-10.249023	-1.825195	0.341797	-0.48291	-0.217041	-0.185059	0.	0.	0.
1155.101	09:06:53.101	-10.301758	-1.605469	0.237305	-0.602295	-0.024414	-0.049805	0.	0.	0.
1155.262	09:06:53.262	-9.436523	-1.643555	0.474609	-0.244629	-0.075439	0.098877	0.	0.	0.
1155.622	09:06:53.622	-9.388672	-1.0625	0.075195	-0.243652	-0.57251	-0.013672	0.	0.	0.
1155.741	09:06:53.741	-9.94043	-1.25293	-0.370117	-0.160645	-0.270264	-0.198975	0.	0.	0.
1155.823	09:06:53.823	-10.933594	-1.119141	-0.646484	0.286133	-0.255371	-0.108398	0.	0.	0.
1155.943	09:06:53.943	-11.447266	-2.387695	-0.741211	-0.435059	-0.358398	-0.545898	0.	0.	0.
1156.062	09:06:54.062	-9.516602	-1.734375	-0.436523	-0.430908	-0.325439	-0.389404	0.	0.	0.
1156.223	09:06:54.223	-8.290039	-1.486328	-0.774414	-1.047119	-0.206299	-0.197754	0.	0.	0.
1156.421	09:06:54.421	-8.304688	-0.966797	-2.000977	-1.822754	-0.397949	-0.230713	0.	0.	0.
1156.581	09:06:54.581	-10.078125	-2.816406	-1.530273	-1.632324	-0.396729	-0.712891	0.	0.	0.
1156.701	09:06:54.701	-11.822266	-2.287109	-3.34668	-0.973633	-0.689453	0.080811	0.	0.	0.
1156.821	09:06:54.821	-11.294922	-1.93457	-3.541992	-0.873535	-0.264893	-0.089355	0.	0.	0.
1157.144	09:06:55.144	-10.700195	-0.033203	-4.811523	0.769287	0.427734	-0.846924	0.	0.	0.
1157.263	09:06:55.263	-7.144531	1.052734	-2.552734	0.836426	0.437256	-0.508545	0.	0.	0.
1157.461	09:06:55.461	-7.144531	0.885742	-0.575195	0.388428	-0.287109	-0.193604	0.	0.	0.
1157.621	09:06:55.621	-6.764648	0.276367	-1.026367	-0.411621	0.05957	0.102051	0.	0.	0.
1157.704	09:06:55.704	-8.898438	0.319336	-0.827148	0.575684	1.181152	0.0979	0.	0.	0.
1157.863	09:06:55.863	-11.318359	0.013672	0.422852	0.241455	0.513916	0.706543	0.	0.	0.
1158.021	09:06:56.021	-9.331055	0.561523	-0.34668	0.256348	0.089355	0.720459	0.	0.	0.
1158.101	09:06:56.101	-11.442383	1.791992	-1.259766	-0.246826	-0.281982	0.153076	0.	0.	0.
1158.302	09:06:56.302	-9.12207	0.271484	1.193359	-0.047852	-0.293701	0.091309	0.	0.	0.
1158.424	09:06:56.424	-10.633789	0.199219	-0.084961	0.043457	0.372314	0.005127	0.	0.	0.
1158.662	09:06:56.662	-9.498047	1.277344	0.822266	0.060547	0.02002	0.070068	0.	0.	0.
1158.704	09:06:56.704	-28.856445	6.148438	3.541992	0.21167	-0.327637	0.82666	0.	0.	0.
1158.823	09:06:56.823	-9.289062	0.728516	0.313477	-0.63623	0.033936	-0.063721	0.	0.	0.
1158.902	09:06:56.902	-9.597656	0.204102	-0.213867	-0.462891	-0.49585	0.991699	0.	0.	0.
1159.023	09:06:57.023	-7.044922	-1.443359	1.616211	-0.086182	0.091309	0.1521	0.	0.	0.
1159.143	09:06:57.143	-10.681641	0.862305	0.883789	0.000977	0.070068	0.046631	0.	0.	0.
1159.301	09:06:57.301	-10.172852	-0.061523	-0.151367	-0.008301	-0.052979	0.011475	0.	0.	0.
1159.701	09:06:57.701	-9.831055	-0.071289	-0.146484	-0.001953	-0.013672	0.006348	0.	0.	0.
1159.782	09:06:57.782	-9.77832	0.195312	-0.033203	-0.001953	-0.02124	0.015869	0.	0.	0.
1159.902	09:06:57.902	-9.930664	-0.333008	-0.066406	0.011475	0.006348	0.000977	0.	0.	0.
1160.023	09:06:58.023	-9.735352	-0.003906	-0.018555	0.012695	0.010498	-0.00415	0.	0.	0.
1160.267	09:06:58.267	-9.664062	-0.008789	-0.003906	-0.000977	0.00415	-0.003174	0.	0.	0.
1160.504	09:06:58.504	-9.726562	0.013672	-0.061523	0.00415	0.000977	0.001953	0.	0.	0.
1160.624	09:06:58.624	-9.821289	-0.02832	-0.084961	0.013672	0.001953	0.00415	0.	0.	0.
1160.743	09:06:58.743	-9.75	-0.003906	0.023438	0.000977	0.000977	0.001953	0.	0.	0.
1160.981	09:06:58.981	-9.716797	0.008789	-0.023438	0.00415	-0.00415	0.008301	0.	0.	0.
1161.021	09:06:59.021	-9.726562	-0.033203	-0.113281	0.00415	0.000977	0.003174	0.	0.	0.
1161.141	09:06:59.141	-9.730469	0.	-0.013672	0.006348	0.	0.006348	0.	0.	0.
1161.302	09:06:59.302	-9.72168	0.046875	-0.023438	0.005127	-0.003174	0.005127	0.	0.	0.
1161.462	09:06:59.462	-9.75	-0.013672	-0.051758	0.005127	-0.005127	0.001953	0.	0.	0.
1161.661	09:06:59.661	-9.740234	0.038086	-0.046875	0.006348	-0.000977	0.006348	0.	0.	0.
1161.781	09:06:59.781	-9.763672	0.080078	-0.013672	0.003174	0.	0.003174	0.	0.	0.
1161.941	09:06:59.941	-9.711914	0.018555	-0.071289	0.005127	-0.000977	0.005127	0.	0.	0.
1162.101	09:07:0.101	-9.702148	-0.018555	-0.018555	0.003174	-0.001953	0.00415	0.	0.	0.
1162.262	09:07:0.262	-9.740234	0.066406	-0.033203	0.00415	-0.000977	0.00415	0.	0.	0.
1162.341	09:07:0.341	-9.612305	0.033203	-0.013672	0.003174	0.	0.00415	0.	0.	0.
1162.621	09:07:0.621	-9.716797	0.013672	-0.023438	0.005127	-0.000977	0.003174	0.	0.	0.
1162.742	09:07:0.742	-9.763672	0.038086	-0.056641	0.006348	0.000977	0.007324	0.	0.	0.
1162.822	09:07:0.822	-9.759766	0.003906	0.	0.00415	0.000977	0.005127	0.	0.	0.
1162.901	09:07:0.901	-9.683594	0.02832	-0.084961	0.008301	0.	0.005127	0.	0.	0.
1163.061	09:07:1.061	-9.792969	0.038086	-0.013672	0.005127	-0.000977	0.006348	0.	0.	0.
1163.102	09:07:1.102	-9.745117	0.02832	-0.075195	0.005127	-0.000977	0.00415	0.	0.	0.
1163.301	09:07:1.301	-9.754883	-0.023438	0.	0.007324	0.	0.00415	0.	0.	0.
1163.421	09:07:1.421	-9.621094	-0.038086	-0.033203	0.003174	-0.001953	0.005127	0.	0.	0.
1163.622	09:07:1.622	-9.711914	0.023438	-0.013672	0.00415	0.000977	0.005127	0.	0.	0.
1163.782	09:07:1.782	-9.763672	0.	-0.046875	0.005127	0.000977	0.005127	0.	0.	0.
1164.022	09:07:2.022	-9.783203	0.033203	-0.056641	0.001953	0.	0.005127	0.	0.	0.
1164.225	09:07:2.225	-9.811523	0.071289	0.008789	0.005127	0.000977	0.00415	0.	0.	0.
1164.382	09:07:2.382	-9.768555	0.018555	-0.080078	0.006348	-0.001953	0.007324	0.	0.	0.
1164.863	09:07:2.863	-9.77832	0.02832	-0.046875	0.007324	-0.001953	0.006348	0.	0.	0.
1164.941	09:07:2.941	-9.763672	0.099609	-0.061523	0.009521	0.001953	0.001953	0.	0.	0.
1165.063	09:07:3.063	-9.75	-0.041992	-0.089844	0.006348	-0.00415	0.00415	0.	0.	0.
1165.264	09:07:3.264	-9.711914	-0.013672	-0.033203	0.003174	0.000977	0.006348	0.	0.	0.
1165.462	09:07:3.462	-9.797852	-0.008789	-0.056641	0.007324	0.	0.00415	0.	0.	0.
1165.662	09:07:3.662	-9.735352	0.033203	-0.018555	0.001953	0.	0.00415	0.	0.	0.
1165.703	09:07:3.703	-9.683594	0.041992	-0.003906	0.000977	-0.000977	0.00415	0.	0.	0.
1165.943	09:07:3.943	-9.811523	0.041992	-0.075195	0.006348	-0.000977	0.005127	0.	0.	0.
1166.101	09:07:4.101	-9.811523	0.	-0.104492	0.00415	0.001953	0.003174	0.	0.	0.
1166.224	09:07:4.224	-9.77832	0.061523	-0.02832	0.005127	0.	0.00415	0.	0.	0.
1166.383	09:07:4.383	-9.707031	0.033203	-0.018555	0.006348	0.000977	0.005127	0.	0.	0.
1166.621	09:07:4.621	-9.692383	0.033203	-0.056641	0.00415	0.001953	0.001953	0.	0.	0.
1166.701	09:07:4.701	-9.655273	-0.008789	-0.075195	0.000977	-0.001953	0.003174	0.	0.	0.
1166.901	09:07:4.901	-9.735352	0.02832	-0.108398	0.007324	-0.003174	0.00415	0.	0.	0.
1166.990	09:07:4.990	-9.702148	0.018555	-0.080078	0.006348	-0.003174	0.005127	0.	0.	0.
1167.103	09:07:5.103	-9.754883	0.033203	-0.023438	0.00415	-0.001953	0.003174	0.	0.	0.
1167.262	09:07:5.262	-9.702148	0.013672	-0.080078	0.003174	-0.000977	0.003174	0.	0.	0.
1167.421	09:07:5.421	-9.711914	0.023438	-0.018555	0.001953	-0.001953	0.003174	0.	0.	0.
1167.582	09:07:5.582	-9.75	-0.033203	-0.041992	0.00415	-0.000977	0.003174	0.	0.	0.
1167.701	09:07:5.701	-9.754883	0.018555	-0.008789	0.005127	-0.001953	0.000977	0.	0.	0.
1167.784	09:07:5.784	-9.740234	-0.003906	-0.02832	0.00415	-0.000977	0.003174	0.	0.	0.
1167.941	09:07:5.941	-9.645508	0.071289	-0.099609	0.008301	0.	0.000977	0.	0.	0.
1168.101	09:07:6.101	-9.688477	0.051758	-0.089844	0.00415	-0.000977	0.00415	0.	0.	0.
1168.261	09:07:6.261	-9.726562	0.056641	-0.094727	0.006348	0.000977	0.00415	0.	0.	0.
1168.341	09:07:6.341	-9.754883	0.033203	-0.080078	0.005127	-0.001953	0.00415	0.	0.	0.
1168.583	09:07:6.583	-9.773438	-0.033203	-0.080078	0.003174	0.000977	0.001953	0.	0.	0.
1168.742	09:07:6.742	-9.788086	0.013672	-0.051758	0.	-0.000977	0.005127	0.	0.	0.
1168.781	09:07:6.781	-9.864258	0.089844	0.003906	0.006348	-0.000977	0.006348	0.	0.	0.
1168.902	09:07:6.902	-9.773438	0.051758	-0.033203	0.003174	-0.003174	0.003174	0.	0.	0.
1168.988	09:07:6.988	-9.811523	-0.02832	-0.056641	0.003174	-0.000977	0.003174	0.	0.	0.
1169.102	09:07:7.102	-9.702148	0.018555	-0.02832	0.007324	0.000977	0.005127	0.	0.	0.
1169.261	09:07:7.261	-9.697266	0.008789	-0.071289	0.003174	0.	0.005127	0.	0.	0.
1169.621	09:07:7.621	-9.711914	0.038086	0.	0.000977	-0.000977	0.005127	0.	0.	0.
1169.782	09:07:7.782	-9.783203	-0.008789	-0.061523	0.005127	-0.003174	0.00415	0.	0.	0.
1169.942	09:07:7.942	-9.75	0.013672	-0.046875	0.006348	0.001953	0.00415	0.	0.	0.
1170.182	09:07:8.182	-9.788086	0.018555	-0.066406	0.003174	0.	0.003174	0.	0.	0.
1170.301	09:07:8.301	-9.692383	0.033203	-0.041992	0.00415	0.	0.005127	0.	0.	0.
1170.543	09:07:8.543	-9.697266	0.003906	-0.008789	0.00415	-0.000977	0.005127	0.	0.	0.
1170.663	09:07:8.663	-9.783203	0.071289	0.023438	0.001953	0.	0.003174	0.	0.	0.
1170.705	09:07:8.705	-9.668945	0.033203	-0.003906	0.00415	-0.000977	0.006348	0.	0.	0.
1170.822	09:07:8.822	-9.754883	-0.013672	-0.037109	0.003174	-0.003174	0.003174	0.	0.	0.
1170.943	09:07:8.943	-9.75	0.046875	-0.061523	0.001953	-0.000977	0.006348	0.	0.	0.
1171.063	09:07:9.063	-9.768555	0.018555	-0.037109	0.005127	-0.003174	0.00415	0.	0.	0.
1171.183	09:07:9.183	-9.72168	0.046875	-0.061523	-0.000977	0.001953	0.00415	0.	0.	0.
1171.262	09:07:9.262	-9.730469	0.051758	-0.013672	0.005127	-0.000977	0.00415	0.	0.	0.
1171.381	09:07:9.381	-9.839844	0.	0.	0.007324	-0.000977	0.003174	0.	0.	0.
1171.662	09:07:9.662	-9.735352	-0.008789	-0.084961	0.005127	0.000977	0.00415	0.	0.	0.
1171.742	09:07:9.742	-9.797852	0.033203	-0.066406	0.006348	0.	0.001953	0.	0.	0.
1171.782	09:07:9.782	-9.77832	0.051758	-0.056641	0.001953	0.	0.003174	0.	0.	0.
1171.901	09:07:9.901	-9.702148	0.041992	-0.066406	0.003174	0.	0.005127	0.	0.	0.
1172.062	09:07:10.062	-9.754883	0.041992	-0.084961	0.005127	-0.003174	0.006348	0.	0.	0.
1172.222	09:07:10.222	-9.745117	0.056641	-0.108398	0.003174	-0.001953	0.003174	0.	0.	0.
1172.302	09:07:10.302	-9.77832	0.066406	-0.075195	0.008301	-0.003174	0.006348	0.	0.	0.
1172.343	09:07:10.343	-9.697266	0.056641	-0.041992	0.003174	0.	0.000977	0.	0.	0.
1172.461	09:07:10.461	-9.75	-0.018555	-0.089844	0.003174	-0.000977	0.008301	0.	0.	0.
1172.583	09:07:10.583	-9.759766	-0.051758	-0.003906	0.006348	-0.003174	0.00415	0.	0.	0.
1172.701	09:07:10.701	-9.72168	0.061523	-0.084961	0.007324	0.001953	0.001953	0.	0.	0.
1172.902	09:07:10.902	-9.640625	-0.089844	-0.061523	0.007324	-0.003174	0.005127	0.	0.	0.
1173.021	09:07:11.021	-9.745117	0.071289	-0.037109	0.000977	-0.000977	0.00415	0.	0.	0.
1173.062	09:07:11.062	-9.75	0.023438	-0.02832	0.	0.	0.006348	0.	0.	0.
1173.221	09:07:11.221	-9.711914	0.056641	-0.041992	0.00415	-0.003174	0.003174	0.	0.	0.
1173.341	09:07:11.341	-9.773438	0.018555	-0.080078	0.003174	0.	0.005127	0.	0.	0.
1173.382	09:07:11.382	-9.716797	0.	-0.071289	0.000977	-0.001953	0.001953	0.	0.	0.
1173.463	09:07:11.463	-9.77832	0.142578	-0.108398	0.	0.	0.006348	0.	0.	0.
1173.583	09:07:11.583	-9.678711	0.023438	-0.094727	0.007324	0.	0.00415	0.	0.	0.
1173.741	09:07:11.741	-9.72168	0.033203	-0.084961	0.007324	0.	0.00415	0.	0.	0.
1173.862	09:07:11.862	-9.711914	0.018555	0.018555	0.006348	-0.000977	0.001953	0.	0.	0.
1173.904	09:07:11.904	-9.763672	0.038086	-0.104492	0.003174	-0.001953	0.001953	0.	0.	0.
1174.023	09:07:12.023	-9.797852	0.076172	-0.061523	0.000977	0.	0.00415	0.	0.	0.
1174.224	09:07:12.224	-9.740234	0.071289	-0.046875	0.003174	-0.003174	0.000977	0.	0.	0.
1174.381	09:07:12.381	-9.726562	0.051758	-0.118164	0.	0.00415	0.005127	0.	0.	0.
1174.702	09:07:12.702	-9.72168	-0.041992	-0.037109	0.006348	-0.001953	0.001953	0.	0.	0.
1174.821	09:07:12.821	-9.763672	0.051758	-0.071289	0.00415	0.	0.006348	0.	0.	0.
1174.861	09:07:12.861	-9.692383	0.	-0.066406	0.00415	0.	0.001953	0.	0.	0.
1174.942	09:07:12.942	-9.844727	0.041992	-0.108398	0.008301	0.	0.00415	0.	0.	0.
1175.062	09:07:13.062	-9.72168	0.041992	-0.008789	0.000977	0.	0.003174	0.	0.	0.
1175.183	09:07:13.183	-9.745117	0.	-0.061523	0.00415	-0.000977	0.00415	0.	0.	0.
1175.341	09:07:13.341	-9.75	0.056641	-0.056641	0.	-0.001953	0.005127	0.	0.	0.
1175.461	09:07:13.461	-9.645508	0.023438	-0.051758	0.003174	-0.000977	0.001953	0.	0.	0.
1175.543	09:07:13.543	-9.773438	0.023438	-0.080078	0.001953	-0.001953	0.005127	0.	0.	0.
1175.661	09:07:13.661	-9.716797	0.038086	-0.041992	0.001953	-0.000977	0.003174	0.	0.	0.
1175.862	09:07:13.862	-9.763672	-0.003906	-0.056641	0.000977	-0.000977	0.005127	0.	0.	0.
1175.982	09:07:13.982	-9.783203	0.076172	-0.046875	0.005127	0.003174	0.007324	0.	0.	0.
1176.141	09:07:14.141	-9.65918	0.071289	-0.041992	0.00415	0.000977	0.005127	0.	0.	0.
1176.261	09:07:14.261	-9.773438	0.056641	-0.013672	0.006348	-0.001953	0.006348	0.	0.	0.
1176.384	09:07:14.384	-9.754883	0.02832	-0.071289	0.000977	0.	0.001953	0.	0.	0.
1176.664	09:07:14.664	-9.759766	0.084961	-0.041992	0.001953	-0.003174	0.00415	0.	0.	0.
1176.742	09:07:14.742	-9.707031	0.018555	-0.056641	0.00415	-0.000977	0.005127	0.	0.	0.
1176.782	09:07:14.782	-9.711914	0.013672	-0.056641	0.005127	0.003174	0.003174	0.	0.	0.
1176.942	09:07:14.942	-9.788086	0.061523	-0.033203	0.00415	-0.000977	0.003174	0.	0.	0.
1177.024	09:07:15.024	-9.692383	0.023438	-0.061523	0.003174	0.001953	0.003174	0.	0.	0.
1177.141	09:07:15.141	-9.630859	0.066406	-0.02832	0.00415	-0.001953	0.005127	0.	0.	0.
1177.341	09:07:15.341	-9.683594	0.041992	0.023438	0.000977	-0.001953	0.003174	0.	0.	0.
1177.461	09:07:15.461	-9.702148	-0.008789	-0.023438	0.001953	0.	0.005127	0.	0.	0.
1177.621	09:07:15.621	-9.630859	0.023438	-0.051758	0.00415	-0.000977	0.001953	0.	0.	0.
1177.662	09:07:15.662	-9.792969	0.041992	-0.003906	0.003174	0.	0.003174	0.	0.	0.
1177.783	09:07:15.783	-9.707031	-0.02832	0.	0.005127	0.000977	0.00415	0.	0.	0.
1177.941	09:07:15.941	-9.640625	0.003906	-0.099609	0.003174	0.000977	0.006348	0.	0.	0.
1177.982	09:07:15.982	-9.730469	-0.046875	-0.046875	0.00415	-0.000977	0.006348	0.	0.	0.
1178.141	09:07:16.141	-9.77832	0.038086	-0.033203	0.00415	-0.000977	0.006348	0.	0.	0.
1178.342	09:07:16.342	-9.797852	0.041992	-0.008789	0.001953	-0.000977	0.00415	0.	0.	0.
1178.422	09:07:16.422	-9.768555	0.061523	0.003906	0.001953	-0.000977	0.005127	0.	0.	0.
1178.581	09:07:16.581	-9.75	0.02832	0.008789	0.006348	-0.001953	0.001953	0.	0.	0.
1178.661	09:07:16.661	-9.849609	0.076172	-0.12793	0.00415	0.	0.006348	0.	0.	0.
1178.821	09:07:16.821	-9.834961	0.003906	-0.023438	0.005127	0.001953	0.00415	0.	0.	0.
1178.943	09:07:16.943	-9.797852	0.033203	-0.051758	0.001953	-0.000977	0.00415	0.	0.	0.
